url,full_title,title,numeric_title,effect,category,is_harmful
https://calorizator.ru/addon/e3xx/e385,E385 Этилендиаминтетраацетат кальция-натрия,этилендиаминтетраацетат кальция-натрия,E385,Нет данных,E3xx Антиокислители (антиоксиданты),0
https://calorizator.ru/addon/e3xx/e386,E386 Динатриевая соль этилендиаминтетрауксусной кислоты,динатриевая соль этилендиаминтетрауксусной кислоты,E386,Нет данных,E3xx Антиокислители (антиоксиданты),0
https://calorizator.ru/addon/e3xx/e387,E387 Оксистеарин,оксистеарин,E387,Нет данных,E3xx Антиокислители (антиоксиданты),0
https://calorizator.ru/addon/e3xx/e388,E388 Тиопропионовая кислота,тиопропионовая кислота,E388,Нет данных,E3xx Антиокислители (антиоксиданты),0
https://calorizator.ru/addon/e3xx/e389,E389 Дилаурил тиодипропионат,дилаурил тиодипропионат,E389,Нет данных,E3xx Антиокислители (антиоксиданты),0
https://calorizator.ru/addon/e3xx/e390,E390 Дистеарил тиодипропионат,дистеарил тиодипропионат,E390,Нет данных,E3xx Антиокислители (антиоксиданты),0
https://calorizator.ru/addon/e3xx/e391,E391 Фитиновая кислота,фитиновая кислота,E391,Не для пищевых продуктов,E3xx Антиокислители (антиоксиданты),0
https://calorizator.ru/addon/e3xx/e399,E399 Лактобионат кальция,лактобионат кальция,E399,Запрещенные,E3xx Антиокислители (антиоксиданты),1
https://calorizator.ru/addon/e4xx/e400,E400 Альгиновая кислота,альгиновая кислота,E400,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e401,E401 Альгинат натрия,альгинат натрия,E401,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e402,E402 Альгинат калия,альгинат калия,E402,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e403,E403 Альгинат аммония,альгинат аммония,E403,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e404,E404 Альгинат кальция,альгинат кальция,E404,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e405,E405 Альгинат пропиленгликоля,альгинат пропиленгликоля,E405,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e406,E406 Агар,агар,E406,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e407,E407 Каррагинаны,каррагинаны,E407,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e407a,E407a Каррагинан из водорослей Euchema,каррагинан из водорослей euchema,E407a,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e408,E408 Гликан пекарских дрожжей,гликан пекарских дрожжей,E408,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e409,E409 Арабиногалактан,арабиногалактан,E409,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e410,E410 Камедь рожкового дерева,камедь рожкового дерева,E410,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e411,E411 Овсяная камедь,овсяная камедь,E411,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e412,E412 Гуаровая камедь,гуаровая камедь,E412,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e413,E413 Трагакантовая камедь,трагакантовая камедь,E413,Считаются безвредными,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e414,E414 Гуммиарабик,гуммиарабик,E414,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e415,E415 Ксантановая камедь,ксантановая камедь,E415,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e416,E416 Камедь карайи,камедь карайи,E416,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e417,E417 Камедь тары,камедь тары,E417,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e418,E418 Геллановая камедь,геллановая камедь,E418,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e419,E419 Камедь гхатти,камедь гхатти,E419,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e420,"E420 Сорбит, сорбитовый сироп","сорбит, сорбитовый сироп",E420,Считаются безвредными,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e421,E421 Маннит,маннит,E421,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e422,E422 Глицерин,глицерин,E422,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e424,E424 Курдлан,курдлан,E424,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e425,E425 Конжак (Конжаковая мука),конжак,E425,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e426,E426 Гемицеллюлоза сои,гемицеллюлоза сои,E426,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e429,E429 Пептоны,пептоны,E429,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e430,E430 Полиоксиэтилен 8 стеарат,полиоксиэтилен 8 стеарат,E430,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e431,E431 Полиоксиэтилен 40 стеарат,полиоксиэтилен 40 стеарат,E431,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e432,"E432 Полиоксиэтилен 20 сорбитан монолаурат, твин 20","полиоксиэтилен 20 сорбитан монолаурат, твин 20",E432,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e433,"E433 Полиоксиэтилен 20 сорбитан моноолеат, твин 80","полиоксиэтилен 20 сорбитан моноолеат, твин 80",E433,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e434,"E434 Полиоксиэтилен 20 сорбитан монопальмитат, твин 40","полиоксиэтилен 20 сорбитан монопальмитат, твин 40",E434,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e435,"E435 Полиоксиэтилен 20 сорбитан моностеарат, твин 60","полиоксиэтилен 20 сорбитан моностеарат, твин 60",E435,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e436,"E436 Полиоксиэтилен 20 сорбитан тристеарат, твин 65","полиоксиэтилен 20 сорбитан тристеарат, твин 65",E436,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e440,E440 Пектины,пектины,E440,Считаются безвредными,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e441,E441 Желатин,желатин,E441,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e442,E442 Аммонийные соли фосфатидиловой кислоты,аммонийные соли фосфатидиловой кислоты,E442,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e443,E443 Бромированное растительное масло,бромированное растительное масло,E443,Запрещенные,"E4xx Стабилизаторы, загустители, эмульгаторы",1
https://calorizator.ru/addon/e4xx/e444,E444 Сахарозы ацетат изобутират,сахарозы ацетат изобутират,E444,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e445,E445 Эфиры глицерина и смоляных кислот,эфиры глицерина и смоляных кислот,E445,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e446,E446 Сукцистеарин,сукцистеарин,E446,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e450,E450 Пирофосфаты (дифосфаты),пирофосфаты,E450,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e451,E451 Трифосфаты,трифосфаты,E451,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e452,E452 Полифосфаты,полифосфаты,E452,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e459,E459 Бета-циклодекстрин,бета-циклодекстрин,E459,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e460,E460 Целлюлоза,целлюлоза,E460,Считаются безвредными,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e461,E461 Метилцеллюлоза,метилцеллюлоза,E461,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e462,E462 Этилцеллюлоза,этилцеллюлоза,E462,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e463,E463 Гидроксипропилцеллюлоза,гидроксипропилцеллюлоза,E463,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e464,E464 Гидроксипропилметилцеллюлоза,гидроксипропилметилцеллюлоза,E464,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e465,E465 Метилэтилцеллюлоза,метилэтилцеллюлоза,E465,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e466,E466 Натрий-карбоксиметилцеллюлоза,натрий-карбоксиметилцеллюлоза,E466,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e467,E467 Этилгидроксиэтилцеллюлоза,этилгидроксиэтилцеллюлоза,E467,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e468,E468 Кроскарамеллоза,кроскарамеллоза,E468,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e469,E469 Карбоксиметилцеллюлоза ферментативно гидролизованная,карбоксиметилцеллюлоза ферментативно гидролизованная,E469,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e470,E470 Cоли жирных кислот,cоли жирных кислот,E470,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e470a,"E470a Соли жирных кислот натрия, калия и кальция","соли жирных кислот натрия, калия и кальция",E470a,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e470b,E470b Соли жирных кислот магния,соли жирных кислот магния,E470b,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e471,E471 Моно- и диглицериды жирных кислот,моно- и диглицериды жирных кислот,E471,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e472,E472 Эфиры и глицериды кислот,эфиры и глицериды кислот,E472,Считаются безвредными,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e472a,E472a Эфиры уксусной кислоты моно- и диглицеридов жирных кислот,эфиры уксусной кислоты моно- и диглицеридов жирных кислот,E472a,Считаются безвредными,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e472b,E472b Эфиры молочной кислоты моно- и диглицеридов жирных кислот,эфиры молочной кислоты моно- и диглицеридов жирных кислот,E472b,Считаются безвредными,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e472c,E472c Эфиры лимонной кислоты моно- и диглицеридов жирных кислот,эфиры лимонной кислоты моно- и диглицеридов жирных кислот,E472c,Считаются безвредными,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e472d,E472d Эфиры винной кислоты моно- и диглицеридов жирных кислот,эфиры винной кислоты моно- и диглицеридов жирных кислот,E472d,Считаются безвредными,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e472e,E472e Моно- и диацетил эфиры винной кислоты моно- и диглицеридов жирных кислот,моно- и диацетил эфиры винной кислоты моно- и диглицеридов жирных кислот,E472e,Считаются безвредными,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e472f,E472f Смешанные эфиры уксусной и винной кислот моно- и диглицеридов жирных кислот,смешанные эфиры уксусной и винной кислот моно- и диглицеридов жирных кислот,E472f,Считаются безвредными,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e472g,E472g Моноглицериды янтарной кислоты,моноглицериды янтарной кислоты,E472g,Считаются безвредными,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e473,E473 Эфиры сахарозы жирных кислот,эфиры сахарозы жирных кислот,E473,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e474,E474 Сахароглицериды,сахароглицериды,E474,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e475,E475 Эфиры полиглицеридов жирных кислот,эфиры полиглицеридов жирных кислот,E475,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e476,"E476 Полиглицерин, полирицинолеаты","полиглицерин, полирицинолеаты",E476,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e477,E477 Эфиры пропиленгликоля и жирных кислот,эфиры пропиленгликоля и жирных кислот,E477,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e478,E478 Эфиры лактилированных жирных кислот глицерина и пропиленгликоля,эфиры лактилированных жирных кислот глицерина и пропиленгликоля,E478,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e479b,E479b Термически окисленное соевое масло с моно- и диглицеридами жирных кислот,термически окисленное соевое масло с моно- и диглицеридами жирных кислот,E479b,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e480,E480 Диоктилсульфосукцинат натрия,диоктилсульфосукцинат натрия,E480,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e481,E481 Лактилаты натрия,лактилаты натрия,E481,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e482,E482 Лактилаты кальция,лактилаты кальция,E482,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e483,E483 Стеарилтартрат,стеарилтартрат,E483,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e484,E484 Стеарилцитрат,стеарилцитрат,E484,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e485,E485 Стеароилфумарат натрия,стеароилфумарат натрия,E485,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e486,E486 Стеароилфумарат кальция,стеароилфумарат кальция,E486,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e487,E487 Лаурилсульфат натрия,лаурилсульфат натрия,E487,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e488,E488 Этоксилированные моно- и ди-глицериды,этоксилированные моно- и ди-глицериды,E488,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e489,E489 Эфир кокосового масла и метилгдикозида,эфир кокосового масла и метилгдикозида,E489,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e491,"E491 Сорбитан моностеарат, СПЭН 60","сорбитан моностеарат, спэн 60",E491,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e492,E492 Сорбитан тристеарат,сорбитан тристеарат,E492,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e493,"E493 Сорбитан монолаурат, СПЭН 20","сорбитан монолаурат, спэн 20",E493,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e494,"E494 Сорбитан моноолеат, СПЭН 80","сорбитан моноолеат, спэн 80",E494,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e495,"E495 Сорбитан монопальмитат, СПЭН 40","сорбитан монопальмитат, спэн 40",E495,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e4xx/e496,"E496 Сорбитан триолеат, СПЭН 85","сорбитан триолеат, спэн 85",E496,Нет данных,"E4xx Стабилизаторы, загустители, эмульгаторы",0
https://calorizator.ru/addon/e5xx/e500,E500 Карбонаты натрия,карбонаты натрия,E500,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e501,E501 Карбонаты калия,карбонаты калия,E501,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e503,E503 Карбонаты аммония,карбонаты аммония,E503,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e504,E504 Карбонаты магния,карбонаты магния,E504,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e505,E505 Карбонат железа,карбонат железа,E505,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e507,E507 Соляная кислота,соляная кислота,E507,Опасные для здоровья,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",1
https://calorizator.ru/addon/e5xx/e508,E508 Хлорид калия,хлорид калия,E508,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e509,E509 Хлорид кальция,хлорид кальция,E509,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e510,E510 Хлорид аммония,хлорид аммония,E510,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e511,E511 Хлорид магния,хлорид магния,E511,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e512,E512 Хлорид олова (II),хлорид олова,E512,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e513,E513 Серная кислота,серная кислота,E513,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e514,E514 Сульфаты натрия,сульфаты натрия,E514,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e515,E515 Сульфаты калия,сульфаты калия,E515,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e516,E516 Сульфат кальция,сульфат кальция,E516,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e517,E517 Сульфат аммония,сульфат аммония,E517,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e518,E518 Сульфат магния,сульфат магния,E518,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e519,E519 Сульфат меди,сульфат меди,E519,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e520,E520 Сульфат алюминия,сульфат алюминия,E520,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e521,E521 Сульфат алюминия-натрия (алюмонатриевые квасцы),сульфат алюминия-натрия,E521,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e522,E522 Сульфат алюминия-калия (алюмокалиевые квасцы),сульфат алюминия-калия,E522,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e523,E523 Сульфат алюминия-аммония (алюмоаммиачные квасцы),сульфат алюминия-аммония,E523,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e524,E524 Гидроксид натрия,гидроксид натрия,E524,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e525,E525 Гидроксид калия,гидроксид калия,E525,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e526,E526 Гидроксид кальция,гидроксид кальция,E526,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e527,E527 Гидроксид аммония,гидроксид аммония,E527,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e528,E528 Гидроксид магния,гидроксид магния,E528,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e529,E529 Оксид кальция,оксид кальция,E529,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e530,E530 Оксид магния,оксид магния,E530,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e535,E535 Ферроцианид натрия,ферроцианид натрия,E535,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e536,E536 Ферроцианид калия,ферроцианид калия,E536,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e537,E537 Гексацианоманганат железа,гексацианоманганат железа,E537,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e538,E538 Ферроцианид кальция,ферроцианид кальция,E538,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e539,E539 Тиосульфат натрия,тиосульфат натрия,E539,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e540,E540 Дикальция дифосфат,дикальция дифосфат,E540,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e541,E541 Алюмофосфат натрия,алюмофосфат натрия,E541,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e542,E542 Фосфат натрия,фосфат натрия,E542,Считаются безвредными,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e543,E543 Полифосфат кальция-натрия,полифосфат кальция-натрия,E543,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e544,E544 Полифосфат кальция,полифосфат кальция,E544,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e545,E545 Полифосфат аммония,полифосфат аммония,E545,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e550,E550 Силикаты натрия,силикаты натрия,E550,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e551,E551 Диоксид кремния,диоксид кремния,E551,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e552,E552 Силикат кальция,силикат кальция,E552,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e553a,E553a Силикат магния,силикат магния,E553a,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e553b,E553b Тальк,тальк,E553b,Считаются безвредными,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e554,E554 Алюмосиликат натрия,алюмосиликат натрия,E554,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e555,E555 Алюмосиликат калия,алюмосиликат калия,E555,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e556,E556 Алюмосиликат кальция,алюмосиликат кальция,E556,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e557,E557 Силикат цинка,силикат цинка,E557,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e558,E558 Бентонит,бентонит,E558,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e559,E559 Алюмосиликат (каолин),алюмосиликат,E559,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e560,E560 Силикат калия,силикат калия,E560,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e570,E570 Жирные кислоты,жирные кислоты,E570,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e572,"E572 Стеарат магния, кальция","стеарат магния, кальция",E572,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e574,E574 Глюконовая кислота (D-),глюконовая кислота,E574,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e575,E575 Глюконо-d-лактон,глюконо-d-лактон,E575,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
https://calorizator.ru/addon/e5xx/e576,E576 Глюконат натрия,глюконат натрия,E576,Опасные для здоровья,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",1
https://calorizator.ru/addon/e5xx/e577,E577 Глюконат калия,глюконат калия,E577,Нет данных,"E5xx Эмульгаторы, регуляторы рН и вещества против слёживания",0
